Date,Site,Hi_Lo,Replicate,TransectDepth,Pelagic_Benthic,Length,CommonName,Sex,Family,Genus,Species,Latin,a,b,abSource
6-Dec-19,Grainger,Hi,1,15,Pass Two,4,Scalyhead Sculpin,,Cottidae,Artedius,harringtoni,Artedius harringtoni,0.00646,3.16,FishBase
6-Dec-19,Grainger,Hi,1,15,Pass Two,6,Striped Perch,,Embiotocidae,Embiotoca,lateralis,Embiotoca lateralis,0.0195,3.02,FishBase
6-Dec-19,Grainger,Hi,1,15,Pass Two,24,Copper Rockfish,,Sebastidae,Sebastes,caurinus,Sebastes caurinus,0.00001597,3.0405,California Fish and Game Fish Bulletin 177
6-Dec-19,Grainger,Hi,1,15,Pass Two,15,Red Irish Lord,,Cottidae,Hemilepidotus ,hemilepidotus,Hemilepidotus hemilepidotus,0.00631,3.11,FishBase
6-Dec-19,Grainger,Hi,1,15,Pass Two,16,Red Irish Lord,,Cottidae,Hemilepidotus ,hemilepidotus,Hemilepidotus hemilepidotus,0.00631,3.11,FishBase
6-Dec-19,Grainger,Hi,1,3,Pass One,9,Kelp Perch,,Embiotocidae,Brachyistius,frenatus,Brachyistius frenatus,0.01318,3.05,FishBase
6-Dec-19,Grainger,Hi,1,3,Pass One,9,Kelp Perch,,Embiotocidae,Brachyistius,frenatus,Brachyistius frenatus,0.01318,3.05,FishBase
6-Dec-19,Grainger,Hi,1,3,Pass One,11,Kelp Perch,,Embiotocidae,Brachyistius,frenatus,Brachyistius frenatus,0.01318,3.05,FishBase
6-Dec-19,Grainger,Hi,1,3,Pass One,5,Kelp Perch,,Embiotocidae,Brachyistius,frenatus,Brachyistius frenatus,0.01318,3.05,FishBase
6-Dec-19,Grainger,Hi,1,3,Pass One,10,Kelp Perch,,Embiotocidae,Brachyistius,frenatus,Brachyistius frenatus,0.01318,3.05,FishBase
6-Dec-19,Grainger,Hi,1,3,Pass One,6,Kelp Perch,,Embiotocidae,Brachyistius,frenatus,Brachyistius frenatus,0.01318,3.05,FishBase
6-Dec-19,Grainger,Hi,1,3,Pass One,4,Kelp Perch,,Embiotocidae,Brachyistius,frenatus,Brachyistius frenatus,0.01318,3.05,FishBase
6-Dec-19,Grainger,Hi,1,3,Pass One,4,Kelp Perch,,Embiotocidae,Brachyistius,frenatus,Brachyistius frenatus,0.01318,3.05,FishBase
6-Dec-19,Grainger,Hi,1,3,Pass One,13,Pile Perch,,Embiotocidae,Rhacochilus,vacca,Rhacochilus vacca,0.0195,3.02,FishBase
6-Dec-19,Grainger,Hi,1,3,Pass One,22,Pile Perch,,Embiotocidae,Rhacochilus,vacca,Rhacochilus vacca,0.0195,3.02,FishBase
6-Dec-19,Grainger,Hi,1,3,Pass One,19,Pile Perch,,Embiotocidae,Rhacochilus,vacca,Rhacochilus vacca,0.0195,3.02,FishBase
6-Dec-19,Grainger,Hi,1,3,Pass One,17,Striped Perch,,Embiotocidae,Embiotoca,lateralis,Embiotoca lateralis,0.0195,3.02,FishBase
6-Dec-19,Grainger,Hi,1,3,Pass One,17,Striped Perch,,Embiotocidae,Embiotoca,lateralis,Embiotoca lateralis,0.0195,3.02,FishBase
6-Dec-19,Grainger,Hi,1,3,Pass One,18,Striped Perch,,Embiotocidae,Embiotoca,lateralis,Embiotoca lateralis,0.0195,3.02,FishBase
6-Dec-19,Grainger,Hi,1,3,Pass One,6,Striped Perch,,Embiotocidae,Embiotoca,lateralis,Embiotoca lateralis,0.0195,3.02,FishBase
6-Dec-19,Grainger,Hi,1,3,Pass One,14,Striped Perch,,Embiotocidae,Embiotoca,lateralis,Embiotoca lateralis,0.0195,3.02,FishBase
6-Dec-19,Grainger,Hi,1,3,Pass One,16,Striped Perch,,Embiotocidae,Embiotoca,lateralis,Embiotoca lateralis,0.0195,3.02,FishBase
6-Dec-19,Grainger,Hi,1,3,Pass Two,4,Kelp Perch,,Embiotocidae,Brachyistius,frenatus,Brachyistius frenatus,0.01318,3.05,FishBase
6-Dec-19,Grainger,Hi,1,3,Pass Two,4,Kelp Perch,,Embiotocidae,Brachyistius,frenatus,Brachyistius frenatus,0.01318,3.05,FishBase
6-Dec-19,Grainger,Hi,1,3,Pass Two,4,Kelp Perch,,Embiotocidae,Brachyistius,frenatus,Brachyistius frenatus,0.01318,3.05,FishBase
6-Dec-19,Grainger,Hi,1,3,Pass Two,4,Kelp Perch,,Embiotocidae,Brachyistius,frenatus,Brachyistius frenatus,0.01318,3.05,FishBase
6-Dec-19,Grainger,Hi,1,3,Pass Two,3,Scalyhead Sculpin,,Cottidae,Artedius,harringtoni,Artedius harringtoni,0.00646,3.16,FishBase
6-Dec-19,Grainger,Hi,1,3,Pass Two,2,Scalyhead Sculpin,,Cottidae,Artedius,harringtoni,Artedius harringtoni,0.00646,3.16,FishBase
6-Dec-19,Grainger,Hi,1,3,Pass Two,4,Scalyhead Sculpin,,Cottidae,Artedius,harringtoni,Artedius harringtoni,0.00646,3.16,FishBase
7-Dec-19,Burial,Hi,2,15,Pass Two,12,Decorated Warbonnet,,Stichaeidae,Chirolophis ,decoratus,Chirolophis decoratus,0.0038,3.16,FishBase
7-Dec-19,Burial,Hi,2,15,Pass Two,7,Grunt Sculpin,,Rhamphocottidae,Rhamphocottus ,richardsonii ,Rhamphocottus richardsonii ,0.01,3.04,FishBase
7-Dec-19,Burial,Hi,2,15,Pass Two,6,Longfin Sculpin,,Cottidae,Jordania,zonope,Jordania zonope,0.00646,3.16,FishBase
7-Dec-19,Burial,Hi,2,15,Pass Two,6,Longfin Sculpin,,Cottidae,Jordania,zonope,Jordania zonope,0.00646,3.16,FishBase
7-Dec-19,Burial,Hi,2,15,Pass Two,7,Scalyhead Sculpin,,Cottidae,Artedius,harringtoni,Artedius harringtoni,0.00646,3.16,FishBase
7-Dec-19,Burial,Hi,2,15,Pass Two,4,Scalyhead Sculpin,,Cottidae,Artedius,harringtoni,Artedius harringtoni,0.00646,3.16,FishBase
7-Dec-19,Burial,Hi,2,15,Pass Two,5,Scalyhead Sculpin,,Cottidae,Artedius,harringtoni,Artedius harringtoni,0.00646,3.16,FishBase
7-Dec-19,Burial,Hi,2,15,Pass Two,6,Scalyhead Sculpin,,Cottidae,Artedius,harringtoni,Artedius harringtoni,0.00646,3.16,FishBase
7-Dec-19,Burial,Hi,2,15,Pass Two,4,Scalyhead Sculpin,,Cottidae,Artedius,harringtoni,Artedius harringtoni,0.00646,3.16,FishBase
7-Dec-19,Burial,Hi,2,15,Pass Two,3,Scalyhead Sculpin,,Cottidae,Artedius,harringtoni,Artedius harringtoni,0.00646,3.16,FishBase
7-Dec-19,Burial,Hi,2,15,Pass Two,8,Scalyhead Sculpin,,Cottidae,Artedius,harringtoni,Artedius harringtoni,0.00646,3.16,FishBase
7-Dec-19,Burial,Hi,2,15,Pass Two,4,Scalyhead Sculpin,,Cottidae,Artedius,harringtoni,Artedius harringtoni,0.00646,3.16,FishBase
7-Dec-19,Burial,Hi,2,15,Pass Two,5,Scalyhead Sculpin,,Cottidae,Artedius,harringtoni,Artedius harringtoni,0.00646,3.16,FishBase
7-Dec-19,Burial,Hi,2,15,Pass Two,4,Scalyhead Sculpin,,Cottidae,Artedius,harringtoni,Artedius harringtoni,0.00646,3.16,FishBase
7-Dec-19,Burial,Hi,2,15,Pass Two,4,Scalyhead Sculpin,,Cottidae,Artedius,harringtoni,Artedius harringtoni,0.00646,3.16,FishBase
7-Dec-19,Burial,Hi,2,15,Pass Two,3,Scalyhead Sculpin,,Cottidae,Artedius,harringtoni,Artedius harringtoni,0.00646,3.16,FishBase
7-Dec-19,Burial,Hi,2,15,Pass Two,4,Scalyhead Sculpin,,Cottidae,Artedius,harringtoni,Artedius harringtoni,0.00646,3.16,FishBase
7-Dec-19,Burial,Hi,2,15,Pass Two,6,Scalyhead Sculpin,,Cottidae,Artedius,harringtoni,Artedius harringtoni,0.00646,3.16,FishBase
7-Dec-19,Burial,Hi,2,15,Pass Two,4,Scalyhead Sculpin,,Cottidae,Artedius,harringtoni,Artedius harringtoni,0.00646,3.16,FishBase
7-Dec-19,Burial,Hi,2,15,Pass Two,3,Scalyhead Sculpin,,Cottidae,Artedius,harringtoni,Artedius harringtoni,0.00646,3.16,FishBase
7-Dec-19,Burial,Hi,2,15,Pass Two,5,Scalyhead Sculpin,,Cottidae,Artedius,harringtoni,Artedius harringtoni,0.00646,3.16,FishBase
7-Dec-19,Burial,Hi,2,15,Pass Two,6,Scalyhead Sculpin,,Cottidae,Artedius,harringtoni,Artedius harringtoni,0.00646,3.16,FishBase
7-Dec-19,Burial,Hi,2,15,Pass Two,4,Scalyhead Sculpin,,Cottidae,Artedius,harringtoni,Artedius harringtoni,0.00646,3.16,FishBase
7-Dec-19,Burial,Hi,2,15,Pass Two,3,Scalyhead Sculpin,,Cottidae,Artedius,harringtoni,Artedius harringtoni,0.00646,3.16,FishBase
7-Dec-19,Burial,Hi,2,15,Pass Two,3,Scalyhead Sculpin,,Cottidae,Artedius,harringtoni,Artedius harringtoni,0.00646,3.16,FishBase
7-Dec-19,Burial,Hi,2,15,Pass Two,2,Scalyhead Sculpin,,Cottidae,Artedius,harringtoni,Artedius harringtoni,0.00646,3.16,FishBase
7-Dec-19,Burial,Hi,2,15,Pass Two,4,Scalyhead Sculpin,,Cottidae,Artedius,harringtoni,Artedius harringtoni,0.00646,3.16,FishBase
7-Dec-19,Burial,Hi,2,15,Pass Two,2,Scalyhead Sculpin,,Cottidae,Artedius,harringtoni,Artedius harringtoni,0.00646,3.16,FishBase
7-Dec-19,Burial,Hi,2,15,Pass Two,2,Scalyhead Sculpin,,Cottidae,Artedius,harringtoni,Artedius harringtoni,0.00646,3.16,FishBase
7-Dec-19,Burial,Hi,2,15,Pass Two,3,Scalyhead Sculpin,,Cottidae,Artedius,harringtoni,Artedius harringtoni,0.00646,3.16,FishBase
7-Dec-19,Burial,Hi,2,3,Pass One,6,Kelp Perch,,Embiotocidae,Brachyistius,frenatus,Brachyistius frenatus,0.01318,3.05,FishBase
7-Dec-19,Burial,Hi,2,3,Pass One,6,Kelp Perch,,Embiotocidae,Brachyistius,frenatus,Brachyistius frenatus,0.01318,3.05,FishBase
7-Dec-19,Burial,Hi,2,3,Pass One,6,Kelp Perch,,Embiotocidae,Brachyistius,frenatus,Brachyistius frenatus,0.01318,3.05,FishBase
7-Dec-19,Burial,Hi,2,3,Pass One,6,Kelp Perch,,Embiotocidae,Brachyistius,frenatus,Brachyistius frenatus,0.01318,3.05,FishBase
7-Dec-19,Burial,Hi,2,3,Pass One,6,Kelp Perch,,Embiotocidae,Brachyistius,frenatus,Brachyistius frenatus,0.01318,3.05,FishBase
7-Dec-19,Burial,Hi,2,3,Pass One,6,Kelp Perch,,Embiotocidae,Brachyistius,frenatus,Brachyistius frenatus,0.01318,3.05,FishBase
7-Dec-19,Burial,Hi,2,3,Pass One,6,Kelp Perch,,Embiotocidae,Brachyistius,frenatus,Brachyistius frenatus,0.01318,3.05,FishBase
7-Dec-19,Burial,Hi,2,3,Pass One,6,Kelp Perch,,Embiotocidae,Brachyistius,frenatus,Brachyistius frenatus,0.01318,3.05,FishBase
7-Dec-19,Burial,Hi,2,3,Pass One,6,Kelp Perch,,Embiotocidae,Brachyistius,frenatus,Brachyistius frenatus,0.01318,3.05,FishBase
7-Dec-19,Burial,Hi,2,3,Pass One,6,Kelp Perch,,Embiotocidae,Brachyistius,frenatus,Brachyistius frenatus,0.01318,3.05,FishBase
7-Dec-19,Burial,Hi,2,3,Pass One,6,Kelp Perch,,Embiotocidae,Brachyistius,frenatus,Brachyistius frenatus,0.01318,3.05,FishBase
7-Dec-19,Burial,Hi,2,3,Pass One,6,Kelp Perch,,Embiotocidae,Brachyistius,frenatus,Brachyistius frenatus,0.01318,3.05,FishBase
7-Dec-19,Burial,Hi,2,3,Pass One,6,Kelp Perch,,Embiotocidae,Brachyistius,frenatus,Brachyistius frenatus,0.01318,3.05,FishBase
7-Dec-19,Burial,Hi,2,3,Pass One,6,Kelp Perch,,Embiotocidae,Brachyistius,frenatus,Brachyistius frenatus,0.01318,3.05,FishBase
7-Dec-19,Burial,Hi,2,3,Pass One,6,Kelp Perch,,Embiotocidae,Brachyistius,frenatus,Brachyistius frenatus,0.01318,3.05,FishBase
7-Dec-19,Burial,Hi,2,3,Pass One,7,Kelp Perch,,Embiotocidae,Brachyistius,frenatus,Brachyistius frenatus,0.01318,3.05,FishBase
7-Dec-19,Burial,Hi,2,3,Pass One,7,Kelp Perch,,Embiotocidae,Brachyistius,frenatus,Brachyistius frenatus,0.01318,3.05,FishBase
7-Dec-19,Burial,Hi,2,3,Pass One,7,Kelp Perch,,Embiotocidae,Brachyistius,frenatus,Brachyistius frenatus,0.01318,3.05,FishBase
7-Dec-19,Burial,Hi,2,3,Pass One,7,Kelp Perch,,Embiotocidae,Brachyistius,frenatus,Brachyistius frenatus,0.01318,3.05,FishBase
7-Dec-19,Burial,Hi,2,3,Pass One,7,Kelp Perch,,Embiotocidae,Brachyistius,frenatus,Brachyistius frenatus,0.01318,3.05,FishBase
7-Dec-19,Burial,Hi,2,3,Pass One,7,Kelp Perch,,Embiotocidae,Brachyistius,frenatus,Brachyistius frenatus,0.01318,3.05,FishBase
7-Dec-19,Burial,Hi,2,3,Pass One,7,Kelp Perch,,Embiotocidae,Brachyistius,frenatus,Brachyistius frenatus,0.01318,3.05,FishBase
7-Dec-19,Burial,Hi,2,3,Pass One,7,Kelp Perch,,Embiotocidae,Brachyistius,frenatus,Brachyistius frenatus,0.01318,3.05,FishBase
7-Dec-19,Burial,Hi,2,3,Pass One,7,Kelp Perch,,Embiotocidae,Brachyistius,frenatus,Brachyistius frenatus,0.01318,3.05,FishBase
7-Dec-19,Burial,Hi,2,3,Pass One,7,Kelp Perch,,Embiotocidae,Brachyistius,frenatus,Brachyistius frenatus,0.01318,3.05,FishBase
7-Dec-19,Burial,Hi,2,3,Pass One,7,Kelp Perch,,Embiotocidae,Brachyistius,frenatus,Brachyistius frenatus,0.01318,3.05,FishBase
7-Dec-19,Burial,Hi,2,3,Pass One,7,Kelp Perch,,Embiotocidae,Brachyistius,frenatus,Brachyistius frenatus,0.01318,3.05,FishBase
7-Dec-19,Burial,Hi,2,3,Pass One,6,Kelp Perch,,Embiotocidae,Brachyistius,frenatus,Brachyistius frenatus,0.01318,3.05,FishBase
7-Dec-19,Burial,Hi,2,3,Pass One,6,Kelp Perch,,Embiotocidae,Brachyistius,frenatus,Brachyistius frenatus,0.01318,3.05,FishBase
7-Dec-19,Burial,Hi,2,3,Pass One,6,Kelp Perch,,Embiotocidae,Brachyistius,frenatus,Brachyistius frenatus,0.01318,3.05,FishBase
7-Dec-19,Burial,Hi,2,3,Pass One,6,Kelp Perch,,Embiotocidae,Brachyistius,frenatus,Brachyistius frenatus,0.01318,3.05,FishBase
7-Dec-19,Burial,Hi,2,3,Pass One,6,Kelp Perch,,Embiotocidae,Brachyistius,frenatus,Brachyistius frenatus,0.01318,3.05,FishBase
7-Dec-19,Burial,Hi,2,3,Pass One,6,Kelp Perch,,Embiotocidae,Brachyistius,frenatus,Brachyistius frenatus,0.01318,3.05,FishBase
7-Dec-19,Burial,Hi,2,3,Pass One,6,Kelp Perch,,Embiotocidae,Brachyistius,frenatus,Brachyistius frenatus,0.01318,3.05,FishBase
7-Dec-19,Burial,Hi,2,3,Pass One,6,Kelp Perch,,Embiotocidae,Brachyistius,frenatus,Brachyistius frenatus,0.01318,3.05,FishBase
7-Dec-19,Burial,Hi,2,3,Pass One,6,Kelp Perch,,Embiotocidae,Brachyistius,frenatus,Brachyistius frenatus,0.01318,3.05,FishBase
7-Dec-19,Burial,Hi,2,3,Pass One,6,Kelp Perch,,Embiotocidae,Brachyistius,frenatus,Brachyistius frenatus,0.01318,3.05,FishBase
7-Dec-19,Burial,Hi,2,3,Pass One,6,Kelp Perch,,Embiotocidae,Brachyistius,frenatus,Brachyistius frenatus,0.01318,3.05,FishBase
7-Dec-19,Burial,Hi,2,3,Pass One,6,Kelp Perch,,Embiotocidae,Brachyistius,frenatus,Brachyistius frenatus,0.01318,3.05,FishBase
7-Dec-19,Burial,Hi,2,3,Pass One,6,Kelp Perch,,Embiotocidae,Brachyistius,frenatus,Brachyistius frenatus,0.01318,3.05,FishBase
7-Dec-19,Burial,Hi,2,3,Pass One,6,Kelp Perch,,Embiotocidae,Brachyistius,frenatus,Brachyistius frenatus,0.01318,3.05,FishBase
7-Dec-19,Burial,Hi,2,3,Pass One,6,Kelp Perch,,Embiotocidae,Brachyistius,frenatus,Brachyistius frenatus,0.01318,3.05,FishBase
7-Dec-19,Burial,Hi,2,3,Pass One,6,Kelp Perch,,Embiotocidae,Brachyistius,frenatus,Brachyistius frenatus,0.01318,3.05,FishBase
7-Dec-19,Burial,Hi,2,3,Pass One,6,Kelp Perch,,Embiotocidae,Brachyistius,frenatus,Brachyistius frenatus,0.01318,3.05,FishBase
7-Dec-19,Burial,Hi,2,3,Pass One,3,Kelp Perch,,Embiotocidae,Brachyistius,frenatus,Brachyistius frenatus,0.01318,3.05,FishBase
7-Dec-19,Burial,Hi,2,3,Pass One,8,Kelp Perch,,Embiotocidae,Brachyistius,frenatus,Brachyistius frenatus,0.01318,3.05,FishBase
7-Dec-19,Burial,Hi,2,3,Pass One,6,Kelp Perch,,Embiotocidae,Brachyistius,frenatus,Brachyistius frenatus,0.01318,3.05,FishBase
7-Dec-19,Burial,Hi,2,3,Pass One,3,Kelp Perch,,Embiotocidae,Brachyistius,frenatus,Brachyistius frenatus,0.01318,3.05,FishBase
7-Dec-19,Burial,Hi,2,3,Pass One,4,Kelp Perch,,Embiotocidae,Brachyistius,frenatus,Brachyistius frenatus,0.01318,3.05,FishBase
7-Dec-19,Burial,Hi,2,3,Pass One,7,Kelp Perch,,Embiotocidae,Brachyistius,frenatus,Brachyistius frenatus,0.01318,3.05,FishBase
7-Dec-19,Burial,Hi,2,3,Pass One,5,Kelp Perch,,Embiotocidae,Brachyistius,frenatus,Brachyistius frenatus,0.01318,3.05,FishBase
7-Dec-19,Burial,Hi,2,3,Pass One,7,Striped Perch,,Embiotocidae,Embiotoca,lateralis,Embiotoca lateralis,0.0195,3.02,FishBase
7-Dec-19,Burial,Hi,2,3,Pass One,7,Striped Perch,,Embiotocidae,Embiotoca,lateralis,Embiotoca lateralis,0.0195,3.02,FishBase
7-Dec-19,Burial,Hi,2,3,Pass One,7,Striped Perch,,Embiotocidae,Embiotoca,lateralis,Embiotoca lateralis,0.0195,3.02,FishBase
7-Dec-19,Burial,Hi,2,3,Pass One,7,Striped Perch,,Embiotocidae,Embiotoca,lateralis,Embiotoca lateralis,0.0195,3.02,FishBase
7-Dec-19,Burial,Hi,2,3,Pass One,7,Striped Perch,,Embiotocidae,Embiotoca,lateralis,Embiotoca lateralis,0.0195,3.02,FishBase
7-Dec-19,Burial,Hi,2,3,Pass One,6,Striped Perch,,Embiotocidae,Embiotoca,lateralis,Embiotoca lateralis,0.0195,3.02,FishBase
7-Dec-19,Burial,Hi,2,3,Pass One,5,Striped Perch,,Embiotocidae,Embiotoca,lateralis,Embiotoca lateralis,0.0195,3.02,FishBase
7-Dec-19,Burial,Hi,2,3,Pass One,6,Striped Perch,,Embiotocidae,Embiotoca,lateralis,Embiotoca lateralis,0.0195,3.02,FishBase
7-Dec-19,Burial,Hi,2,3,Pass One,6,Striped Perch,,Embiotocidae,Embiotoca,lateralis,Embiotoca lateralis,0.0195,3.02,FishBase
7-Dec-19,Burial,Hi,2,3,Pass Two,23,Buffalo Sculpin,,Cottidae,Enophrys,bison,Enophrys bison,0.00851,3.11,FishBase
7-Dec-19,McKenzie,Lo,2,15,Pass One,12,Kelp Greenling,,Hexagrammidae,Hexagrammos,decagrammus,Hexagrammos decagrammus,0.0000418,3.198,California Fish and Game Fish Bulletin 177
7-Dec-19,McKenzie,Lo,2,15,Pass One,7,Striped Perch,,Embiotocidae,Embiotoca,lateralis,Embiotoca lateralis,0.0195,3.02,FishBase
7-Dec-19,McKenzie,Lo,2,15,Pass One,14,Copper Rockfish,,Sebastidae,Sebastes,caurinus,Sebastes caurinus,0.00001597,3.0405,California Fish and Game Fish Bulletin 177
7-Dec-19,McKenzie,Lo,2,15,Pass One,17,Copper Rockfish,,Sebastidae,Sebastes,caurinus,Sebastes caurinus,0.00001597,3.0405,California Fish and Game Fish Bulletin 177
7-Dec-19,McKenzie,Lo,2,15,Pass One,16,Copper Rockfish,,Sebastidae,Sebastes,caurinus,Sebastes caurinus,0.00001597,3.0405,California Fish and Game Fish Bulletin 177
7-Dec-19,McKenzie,Lo,2,15,Pass One,12,Copper Rockfish,,Sebastidae,Sebastes,caurinus,Sebastes caurinus,0.00001597,3.0405,California Fish and Game Fish Bulletin 177
7-Dec-19,McKenzie,Lo,2,15,Pass Two,7,Blackeye Goby,,Gobiidae,Rhinogobiops,nicholsii,Rhinogobiops nicholsii,0.00871,3.08,FishBase
7-Dec-19,McKenzie,Lo,2,15,Pass Two,7,Blackeye Goby,,Gobiidae,Rhinogobiops,nicholsii,Rhinogobiops nicholsii,0.00871,3.08,FishBase
7-Dec-19,McKenzie,Lo,2,15,Pass Two,7,Blackeye Goby,,Gobiidae,Rhinogobiops,nicholsii,Rhinogobiops nicholsii,0.00871,3.08,FishBase
7-Dec-19,McKenzie,Lo,2,15,Pass Two,8,Blackeye Goby,,Gobiidae,Rhinogobiops,nicholsii,Rhinogobiops nicholsii,0.00871,3.08,FishBase
7-Dec-19,McKenzie,Lo,2,15,Pass Two,6,Blackeye Goby,,Gobiidae,Rhinogobiops,nicholsii,Rhinogobiops nicholsii,0.00871,3.08,FishBase
7-Dec-19,McKenzie,Lo,2,15,Pass Two,7,Blackeye Goby,,Gobiidae,Rhinogobiops,nicholsii,Rhinogobiops nicholsii,0.00871,3.08,FishBase
7-Dec-19,McKenzie,Lo,2,15,Pass Two,7,Blackeye Goby,,Gobiidae,Rhinogobiops,nicholsii,Rhinogobiops nicholsii,0.00871,3.08,FishBase
7-Dec-19,McKenzie,Lo,2,15,Pass Two,9,Blackeye Goby,,Gobiidae,Rhinogobiops,nicholsii,Rhinogobiops nicholsii,0.00871,3.08,FishBase
7-Dec-19,McKenzie,Lo,2,15,Pass Two,6,Blackeye Goby,,Gobiidae,Rhinogobiops,nicholsii,Rhinogobiops nicholsii,0.00871,3.08,FishBase
7-Dec-19,McKenzie,Lo,2,15,Pass Two,6,Blackeye Goby,,Gobiidae,Rhinogobiops,nicholsii,Rhinogobiops nicholsii,0.00871,3.08,FishBase
7-Dec-19,McKenzie,Lo,2,15,Pass Two,7,Blackeye Goby,,Gobiidae,Rhinogobiops,nicholsii,Rhinogobiops nicholsii,0.00871,3.08,FishBase
7-Dec-19,McKenzie,Lo,2,15,Pass Two,8,Blackeye Goby,,Gobiidae,Rhinogobiops,nicholsii,Rhinogobiops nicholsii,0.00871,3.08,FishBase
7-Dec-19,McKenzie,Lo,2,15,Pass Two,8,Blackeye Goby,,Gobiidae,Rhinogobiops,nicholsii,Rhinogobiops nicholsii,0.00871,3.08,FishBase
7-Dec-19,McKenzie,Lo,2,15,Pass Two,6,Blackeye Goby,,Gobiidae,Rhinogobiops,nicholsii,Rhinogobiops nicholsii,0.00871,3.08,FishBase
7-Dec-19,McKenzie,Lo,2,15,Pass Two,9,Blackeye Goby,,Gobiidae,Rhinogobiops,nicholsii,Rhinogobiops nicholsii,0.00871,3.08,FishBase
7-Dec-19,McKenzie,Lo,2,15,Pass Two,11,Cockscomb Gunnel,,Stichaeidae,Anoplarchus,sp.,Anoplarchus sp.,0.00389,3.12,FishBase
7-Dec-19,McKenzie,Lo,2,15,Pass Two,6,Kelp Perch,,Embiotocidae,Brachyistius,frenatus,Brachyistius frenatus,0.01318,3.05,FishBase
7-Dec-19,McKenzie,Lo,2,15,Pass Two,6,Kelp Perch,,Embiotocidae,Brachyistius,frenatus,Brachyistius frenatus,0.01318,3.05,FishBase
7-Dec-19,McKenzie,Lo,2,15,Pass Two,12,Longfin Sculpin,,Cottidae,Jordania,zonope,Jordania zonope,0.00646,3.16,FishBase
7-Dec-19,McKenzie,Lo,2,15,Pass Two,9,Longfin Sculpin,,Cottidae,Jordania,zonope,Jordania zonope,0.00646,3.16,FishBase
7-Dec-19,McKenzie,Lo,2,15,Pass Two,3,Longfin Sculpin,,Cottidae,Jordania,zonope,Jordania zonope,0.00646,3.16,FishBase
7-Dec-19,McKenzie,Lo,2,15,Pass Two,12,Painted Greenling,,Hexagrammidae,Oxylebius,pictus,Oxylebius pictus,0.01122,3.04,FishBase
7-Dec-19,McKenzie,Lo,2,15,Pass Two,9,Striped Perch,,Embiotocidae,Embiotoca,lateralis,Embiotoca lateralis,0.0195,3.02,FishBase
7-Dec-19,McKenzie,Lo,2,15,Pass Two,6,Copper Rockfish,,Sebastidae,Sebastes,caurinus,Sebastes caurinus,0.00001597,3.0405,California Fish and Game Fish Bulletin 177
7-Dec-19,McKenzie,Lo,2,15,Pass Two,14,Copper Rockfish,,Sebastidae,Sebastes,caurinus,Sebastes caurinus,0.00001597,3.0405,California Fish and Game Fish Bulletin 177
7-Dec-19,McKenzie,Lo,2,3,Pass Two,7,Blackeye Goby,,Gobiidae,Rhinogobiops,nicholsii,Rhinogobiops nicholsii,0.00871,3.08,FishBase
7-Dec-19,McKenzie,Lo,2,3,Pass Two,8,Blackeye Goby,,Gobiidae,Rhinogobiops,nicholsii,Rhinogobiops nicholsii,0.00871,3.08,FishBase
7-Dec-19,McKenzie,Lo,2,3,Pass Two,9,Blackeye Goby,,Gobiidae,Rhinogobiops,nicholsii,Rhinogobiops nicholsii,0.00871,3.08,FishBase
7-Dec-19,McKenzie,Lo,2,3,Pass Two,6,Blackeye Goby,,Gobiidae,Rhinogobiops,nicholsii,Rhinogobiops nicholsii,0.00871,3.08,FishBase
7-Dec-19,McKenzie,Lo,2,3,Pass Two,8,Blackeye Goby,,Gobiidae,Rhinogobiops,nicholsii,Rhinogobiops nicholsii,0.00871,3.08,FishBase
7-Dec-19,McKenzie,Lo,2,3,Pass Two,8,Blackeye Goby,,Gobiidae,Rhinogobiops,nicholsii,Rhinogobiops nicholsii,0.00871,3.08,FishBase
7-Dec-19,McKenzie,Lo,2,3,Pass Two,9,Blackeye Goby,,Gobiidae,Rhinogobiops,nicholsii,Rhinogobiops nicholsii,0.00871,3.08,FishBase
7-Dec-19,McKenzie,Lo,2,3,Pass Two,11,Blackeye Goby,,Gobiidae,Rhinogobiops,nicholsii,Rhinogobiops nicholsii,0.00871,3.08,FishBase
7-Dec-19,McKenzie,Lo,2,3,Pass Two,7,Blackeye Goby,,Gobiidae,Rhinogobiops,nicholsii,Rhinogobiops nicholsii,0.00871,3.08,FishBase
7-Dec-19,McKenzie,Lo,2,3,Pass Two,9,Blackeye Goby,,Gobiidae,Rhinogobiops,nicholsii,Rhinogobiops nicholsii,0.00871,3.08,FishBase
7-Dec-19,McKenzie,Lo,2,3,Pass Two,9,Blackeye Goby,,Gobiidae,Rhinogobiops,nicholsii,Rhinogobiops nicholsii,0.00871,3.08,FishBase
7-Dec-19,McKenzie,Lo,2,3,Pass Two,6,Kelp Perch,,Embiotocidae,Brachyistius,frenatus,Brachyistius frenatus,0.01318,3.05,FishBase
7-Dec-19,McKenzie,Lo,2,3,Pass Two,7,Kelp Perch,,Embiotocidae,Brachyistius,frenatus,Brachyistius frenatus,0.01318,3.05,FishBase
7-Dec-19,McKenzie,Lo,2,3,Pass Two,10,Longfin Sculpin,,Cottidae,Jordania,zonope,Jordania zonope,0.00646,3.16,FishBase
7-Dec-19,McKenzie,Lo,2,3,Pass Two,5,Longfin Sculpin,,Cottidae,Jordania,zonope,Jordania zonope,0.00646,3.16,FishBase
